timestamp,seconds
9/12/2015 14:27,106
9/12/2015 14:47,132
9/12/2015 15:57,128
9/12/2015 16:17,119
9/12/2015 16:27,132
9/12/2015 16:47,112
9/12/2015 19:27,136
9/12/2015 19:37,134
9/12/2015 21:27,111
9/12/2015 23:27,108
9/12/2015 23:47,95
9/12/2015 23:57,89
9/13/2015 0:37,119
9/13/2015 0:47,116
9/13/2015 0:57,114
9/13/2015 1:07,113
9/13/2015 1:27,78
9/13/2015 1:37,79
9/13/2015 1:47,106
9/13/2015 1:57,104
9/13/2015 2:07,108
9/13/2015 3:07,95
9/13/2015 3:27,101
9/13/2015 4:07,98
9/13/2015 4:27,92
9/13/2015 4:37,15
9/13/2015 4:47,98
9/13/2015 4:57,96
9/13/2015 5:07,100
9/13/2015 5:17,83
9/13/2015 5:27,84
9/13/2015 5:37,87
9/13/2015 5:57,55
9/13/2015 6:17,38
9/13/2015 6:27,37
9/13/2015 6:37,35
9/13/2015 6:47,34
9/13/2015 6:57,34
9/13/2015 7:17,61
9/13/2015 7:27,57
9/13/2015 7:37,96
9/13/2015 7:47,97
9/13/2015 7:57,95
9/13/2015 8:07,99
9/13/2015 8:27,98
9/13/2015 9:07,110
9/13/2015 9:17,104
9/13/2015 9:47,102
9/13/2015 9:57,105
9/13/2015 11:57,119
9/13/2015 12:17,124
9/13/2015 12:47,177
9/13/2015 13:27,113
9/13/2015 14:09,100
9/13/2015 15:19,130
9/13/2015 15:29,115
9/13/2015 15:39,100
9/13/2015 15:49,127
9/13/2015 16:19,136
9/13/2015 16:29,111
9/13/2015 16:49,129
9/13/2015 16:59,127
9/13/2015 17:29,107
9/13/2015 17:59,106
9/13/2015 18:19,106
9/13/2015 18:59,104
9/13/2015 19:09,122
9/13/2015 19:49,99
9/13/2015 19:59,97
9/13/2015 20:09,123
9/13/2015 20:19,114
9/13/2015 20:29,116
9/13/2015 22:09,107
9/13/2015 22:59,103
9/13/2015 23:09,101
9/13/2015 23:29,99
9/14/2015 0:59,100
9/14/2015 1:29,109
9/14/2015 3:19,102
9/14/2015 3:59,109
9/14/2015 5:39,110
9/14/2015 5:49,98
9/14/2015 6:09,97
9/14/2015 6:19,100
9/14/2015 7:49,102
9/14/2015 7:59,106
9/14/2015 9:09,152
9/14/2015 9:19,155
9/14/2015 9:39,164
9/14/2015 9:49,171
9/14/2015 10:09,173
9/14/2015 10:19,201
9/14/2015 10:29,163
9/14/2015 10:39,168
9/14/2015 10:59,159
9/14/2015 11:09,155
9/14/2015 11:19,158
9/14/2015 11:39,167
9/14/2015 11:49,151
9/14/2015 11:59,170
9/14/2015 12:09,161
9/14/2015 12:19,186
9/14/2015 12:29,172
9/14/2015 12:39,194
9/14/2015 12:49,341
9/14/2015 12:59,166
9/14/2015 13:09,173
9/14/2015 13:19,187
9/14/2015 13:39,166
9/14/2015 13:49,178
9/14/2015 13:59,158
9/14/2015 14:09,174
9/14/2015 14:26,136
9/14/2015 14:36,140
9/14/2015 14:46,155
9/14/2015 14:56,190
9/14/2015 15:06,184
9/14/2015 15:16,174
9/14/2015 15:26,150
9/14/2015 15:36,140
9/14/2015 15:46,197
9/14/2015 15:56,193
9/14/2015 16:06,174
9/14/2015 16:16,179
9/14/2015 16:26,161
9/14/2015 16:36,153
9/14/2015 16:46,256
9/14/2015 16:56,285
9/14/2015 17:06,217
9/14/2015 17:16,146
9/14/2015 17:26,142
9/14/2015 17:36,161
9/14/2015 17:46,157
9/14/2015 17:56,164
9/14/2015 18:06,131
9/14/2015 18:16,151
9/14/2015 18:26,178
9/14/2015 18:36,169
9/14/2015 18:46,150
9/14/2015 18:56,124
9/14/2015 19:26,120
9/14/2015 20:06,112
9/14/2015 21:06,91
9/14/2015 21:36,123
9/14/2015 22:46,126
9/14/2015 22:56,160
9/14/2015 23:06,198
9/15/2015 4:26,130
9/15/2015 5:16,138
9/15/2015 6:46,143
9/15/2015 7:26,147
9/15/2015 7:46,136
9/15/2015 7:56,140
9/15/2015 8:16,127
9/15/2015 8:26,131
9/15/2015 8:46,147
9/15/2015 8:56,130
9/15/2015 9:06,125
9/15/2015 10:16,140
9/15/2015 10:26,145
9/15/2015 10:56,135
9/15/2015 11:06,1612
9/15/2015 11:16,1738
9/15/2015 11:26,70
9/15/2015 11:36,109
9/15/2015 11:56,133
9/15/2015 12:36,141
9/15/2015 12:56,134
9/15/2015 13:06,145
9/15/2015 13:26,131
9/15/2015 13:46,137
9/15/2015 13:56,141
9/15/2015 14:06,195
9/15/2015 14:16,163
9/15/2015 14:26,131
9/15/2015 14:36,135
9/15/2015 14:46,148
9/15/2015 14:55,146
9/15/2015 15:05,154
9/15/2015 15:15,147
9/15/2015 15:25,147
9/15/2015 15:35,197
9/15/2015 15:45,211
9/15/2015 15:55,202
9/15/2015 16:05,169
9/15/2015 16:15,143
9/15/2015 16:25,135
9/15/2015 16:35,127
9/15/2015 16:38,128
9/15/2015 17:15,170
9/15/2015 17:25,166
9/15/2015 17:35,160
9/15/2015 17:45,144
9/15/2015 17:55,157
9/15/2015 18:05,156
9/15/2015 18:15,149
9/15/2015 18:25,153
9/15/2015 18:45,163
9/15/2015 18:55,140
9/15/2015 19:15,120
9/15/2015 19:45,115
9/15/2015 20:45,121
9/15/2015 21:05,113
9/15/2015 21:15,116
9/15/2015 21:25,101
9/15/2015 21:45,102
9/15/2015 21:55,103
9/15/2015 22:35,108
9/15/2015 22:45,112
9/15/2015 23:15,107
9/16/2015 2:25,106
9/16/2015 3:55,112
9/16/2015 4:25,125
9/16/2015 5:05,103
9/16/2015 5:15,105
9/16/2015 6:55,129
9/16/2015 7:25,111
9/16/2015 8:35,141
9/16/2015 9:05,116
9/16/2015 9:15,114
9/16/2015 9:45,167
9/16/2015 9:55,139
9/16/2015 10:15,128
9/16/2015 10:35,117
9/16/2015 10:55,126
9/16/2015 11:15,138
9/16/2015 11:25,132
9/16/2015 11:35,103
9/16/2015 11:45,113
9/16/2015 11:55,122
9/16/2015 12:05,127
9/16/2015 12:45,158
9/16/2015 12:55,116
9/16/2015 13:05,125
9/16/2015 13:25,120
9/16/2015 13:45,172
9/16/2015 13:55,170
9/16/2015 14:05,200
9/16/2015 14:15,216
9/16/2015 14:25,183
9/16/2015 14:35,177
9/16/2015 14:45,185
9/16/2015 14:55,224
9/16/2015 15:05,289
9/16/2015 15:15,297
9/16/2015 15:25,258
9/16/2015 15:31,246
9/16/2015 15:41,244
9/16/2015 15:51,214
9/16/2015 16:01,233
9/16/2015 16:11,181
9/16/2015 16:21,194
9/16/2015 16:31,181
9/16/2015 16:41,189
9/16/2015 16:51,197
9/16/2015 17:01,208
9/16/2015 17:11,181
9/16/2015 17:21,166
9/16/2015 17:31,166
9/16/2015 17:41,193
9/16/2015 17:51,172
9/16/2015 18:01,147
9/16/2015 18:11,159
9/16/2015 18:21,179
9/16/2015 18:31,165
9/16/2015 18:41,167
9/16/2015 18:51,191
9/16/2015 19:01,140
9/16/2015 19:11,175
9/16/2015 19:21,143
9/16/2015 19:31,184
9/16/2015 19:41,169
9/16/2015 19:51,126
9/16/2015 20:01,125
9/16/2015 20:11,123
9/16/2015 20:31,129
9/16/2015 20:41,121
9/16/2015 20:51,122
9/16/2015 21:11,117
9/16/2015 21:21,107
9/16/2015 21:31,108
9/16/2015 21:51,97
9/16/2015 22:21,106
9/16/2015 22:31,99
9/16/2015 22:41,114
9/16/2015 23:09,120
9/16/2015 23:41,468
9/17/2015 0:01,474
9/17/2015 0:11,219
9/17/2015 0:21,226
9/17/2015 0:31,420
9/17/2015 0:41,521
9/17/2015 0:51,527
9/17/2015 0:57,609
9/17/2015 1:21,227
9/17/2015 1:41,273
9/17/2015 1:51,303
9/17/2015 2:10,153
9/17/2015 6:01,105
9/17/2015 6:21,113
9/17/2015 6:31,115
9/17/2015 6:41,111
9/17/2015 6:51,109
9/17/2015 7:21,118
9/17/2015 7:31,110
9/17/2015 7:41,107
9/17/2015 7:51,105
9/17/2015 8:11,102
9/17/2015 8:21,108
9/17/2015 8:51,116
9/17/2015 9:01,112
9/17/2015 9:11,114
9/17/2015 9:31,110
9/17/2015 9:51,104
9/17/2015 10:01,111
9/17/2015 10:11,101
9/17/2015 10:21,105
9/17/2015 10:31,104
9/17/2015 10:41,107
9/17/2015 11:11,115
9/17/2015 11:21,110
9/17/2015 11:31,116
9/17/2015 11:41,124
9/17/2015 11:51,120
9/17/2015 12:01,117
9/17/2015 12:11,111
9/17/2015 12:21,136
9/17/2015 12:31,127
9/17/2015 12:41,121
9/17/2015 12:51,131
9/17/2015 13:01,129
9/17/2015 13:11,119
9/17/2015 13:21,134
9/17/2015 13:31,137
9/17/2015 13:41,118
9/17/2015 13:51,114
9/17/2015 14:01,123
9/17/2015 14:11,124
9/17/2015 14:21,132
9/17/2015 14:31,184
9/17/2015 14:41,201
9/17/2015 14:51,209
9/17/2015 15:01,251
9/17/2015 15:11,245
9/17/2015 15:21,215
9/17/2015 15:31,252
9/17/2015 15:34,304
9/17/2015 15:44,239
9/17/2015 15:54,189
9/17/2015 16:04,194
9/17/2015 16:14,245
9/17/2015 16:24,396
9/17/2015 16:34,385
9/17/2015 16:44,285
9/17/2015 16:50,271
9/17/2015 17:00,308
9/17/2015 17:10,305
