timestamp,cars
9/15/2015 5:31,4.17
9/15/2015 5:36,5.28
9/15/2015 5:41,9.56
9/15/2015 5:46,1.33
9/15/2015 5:51,6.39
9/15/2015 5:55,3.72
9/15/2015 6:00,12.28
9/15/2015 6:10,10.33
9/15/2015 6:16,13.83
9/15/2015 6:20,8.78
9/15/2015 6:25,7.56
9/15/2015 6:30,9.33
9/15/2015 6:35,10.78
9/15/2015 6:41,9.83
9/15/2015 6:45,7.28
9/15/2015 6:50,10.17
9/15/2015 6:55,7.61
9/15/2015 7:00,12.11
9/15/2015 7:11,14.17
9/15/2015 7:16,10.28
9/15/2015 7:21,11.89
9/15/2015 7:26,9.17
9/15/2015 7:31,7.33
9/15/2015 7:36,11.5
9/15/2015 7:41,11.39
9/15/2015 7:46,7.89
9/15/2015 7:51,7.67
9/15/2015 7:56,9.06
9/15/2015 8:06,9.67
9/15/2015 8:11,9.78
9/15/2015 8:16,11.83
9/15/2015 8:21,12.44
9/15/2015 8:26,8.28
9/15/2015 8:31,12.61
9/15/2015 8:41,8.17
9/15/2015 8:46,5.22
9/15/2015 8:51,12.06
9/15/2015 8:56,14.61
9/15/2015 9:01,15
9/15/2015 9:06,8.72
9/15/2015 9:11,7.06
9/15/2015 9:16,10.22
9/15/2015 9:21,8.11
9/15/2015 9:26,11.44
9/15/2015 9:31,15.5
9/15/2015 9:36,7.44
9/15/2015 9:41,2.94
9/15/2015 9:46,12.17
9/15/2015 9:51,14.56
9/15/2015 9:56,2.94
9/15/2015 10:01,7.94
9/15/2015 10:06,7.44
9/15/2015 10:11,5
9/15/2015 10:16,6.89
9/15/2015 10:21,8.94
9/15/2015 10:26,8.83
9/15/2015 10:31,11.72
9/15/2015 10:36,11.83
9/15/2015 10:41,6.94
9/15/2015 10:46,6.78
9/15/2015 10:51,6.83
9/15/2015 10:56,11.56
9/15/2015 11:01,11.56
9/15/2015 11:06,12.11
9/15/2015 11:11,9
9/15/2015 11:16,6.94
9/15/2015 11:21,10
9/15/2015 11:26,5.39
9/15/2015 11:31,8.89
9/15/2015 11:36,5.94
9/15/2015 11:41,10.5
9/15/2015 11:46,5.83
9/15/2015 11:51,11.67
9/15/2015 11:56,4.22
9/15/2015 12:01,7.56
9/15/2015 12:06,6.83
9/15/2015 12:11,4.5
9/15/2015 12:21,13.28
9/15/2015 12:26,7.06
9/15/2015 12:31,3.67
9/15/2015 12:36,13.56
9/15/2015 12:41,9.67
9/15/2015 12:46,5.44
9/15/2015 12:51,5.33
9/15/2015 12:56,7.39
9/15/2015 13:01,9.5
9/15/2015 13:06,6.39
9/15/2015 13:11,14.11
9/15/2015 13:16,6.83
9/15/2015 13:21,7.94
9/15/2015 13:26,12.61
9/15/2015 13:31,8.78
9/15/2015 13:36,10.33
9/15/2015 13:41,8.06
9/15/2015 13:46,6.56
9/15/2015 13:51,7.33
9/15/2015 13:54,9.83
9/15/2015 13:59,8.17
9/15/2015 14:04,4.89
9/15/2015 14:09,9.28
9/15/2015 14:14,12.17
9/15/2015 14:19,7.06
9/15/2015 14:24,5.83
9/15/2015 14:29,9.11
9/15/2015 14:39,7
9/15/2015 14:44,12.78
9/15/2015 14:49,7.39
9/15/2015 14:54,6.06
9/15/2015 14:59,7.72
9/15/2015 15:04,10.83
9/15/2015 15:09,11.17
9/15/2015 15:14,11.39
9/15/2015 15:19,8.33
9/15/2015 15:24,11.56
9/15/2015 15:29,5.33
9/15/2015 15:34,7.89
9/15/2015 15:39,11.06
9/15/2015 15:44,8
9/15/2015 15:49,8.11
9/15/2015 15:54,8.83
9/15/2015 15:59,7.67
9/15/2015 16:04,9.94
9/15/2015 16:09,7.72
9/15/2015 16:14,5.94
9/15/2015 16:19,9.44
9/15/2015 16:24,4.06
9/15/2015 16:29,7.94
9/15/2015 16:34,10.78
9/15/2015 16:39,9.67
9/15/2015 16:44,8.5
9/15/2015 16:49,7.39
9/15/2015 16:54,9.72
9/15/2015 16:59,6.94
9/15/2015 17:04,8.22
9/15/2015 17:09,6.44
9/15/2015 17:14,11.22
9/15/2015 17:19,4.89
9/15/2015 17:24,6.56
9/15/2015 17:29,11.39
9/15/2015 17:39,7.5
9/15/2015 17:44,11.67
9/15/2015 17:49,13
9/15/2015 17:54,9.33
9/15/2015 17:59,7.83
9/15/2015 18:04,6.61
9/15/2015 18:09,3.06
9/15/2015 18:14,4.06
9/15/2015 18:19,10.56
9/15/2015 18:24,9.44
9/15/2015 18:34,12.56
9/15/2015 18:39,4.94
9/15/2015 18:44,5.33
9/15/2015 18:49,4.67
9/15/2015 18:54,6.56
9/15/2015 18:59,7.83
9/15/2015 19:04,4.61
9/15/2015 19:09,2.83
9/15/2015 19:14,3.5
9/15/2015 19:29,8.67
9/15/2015 19:34,1.83
9/15/2015 19:39,1.17
9/15/2015 19:44,3.67
9/15/2015 19:49,5.17
9/15/2015 19:54,7.06
9/15/2015 19:59,6.67
9/15/2015 20:09,5.72
9/15/2015 20:14,2.44
9/15/2015 20:19,7
9/15/2015 20:24,7.17
9/15/2015 20:29,4.06
9/15/2015 20:34,8.61
9/15/2015 20:39,3.17
9/15/2015 20:44,4.17
9/15/2015 20:49,5.94
9/15/2015 20:54,1.5
9/15/2015 20:59,7.5
9/15/2015 21:04,5.5
9/15/2015 21:09,1.56
9/15/2015 21:14,7.39
9/15/2015 21:19,2.33
9/15/2015 21:24,2.22
9/15/2015 21:29,2.89
9/15/2015 21:34,4.94
9/15/2015 21:39,11.94
9/15/2015 21:49,4.5
9/15/2015 21:54,6.17
9/15/2015 21:59,1.89
9/15/2015 22:04,5.67
9/15/2015 22:14,7.06
9/15/2015 22:19,3.11
9/15/2015 22:24,0.72
9/15/2015 22:29,3.61
9/15/2015 22:34,2.39
9/15/2015 22:39,3.28
9/15/2015 22:44,1.56
9/15/2015 22:59,2.28
9/15/2015 23:04,4.39
9/15/2015 23:14,1
9/15/2015 23:19,2.28
9/15/2015 23:24,0.44
9/15/2015 23:29,2.28
9/15/2015 23:34,7.28
9/15/2015 23:44,0.83
9/16/2015 0:04,1.44
9/16/2015 0:09,0.78
9/16/2015 0:19,0.72
9/16/2015 0:24,2.78
9/16/2015 0:34,4.28
9/16/2015 0:44,3.72
9/16/2015 0:59,0.78
9/16/2015 1:14,0.83
9/16/2015 1:19,1.06
9/16/2015 1:29,0.83
9/16/2015 1:39,0.94
9/16/2015 2:14,2.67
9/16/2015 2:34,3.44
9/16/2015 2:49,1.67
9/16/2015 3:04,1.89
9/16/2015 3:14,1.94
9/16/2015 3:19,0.78
9/16/2015 3:29,2.17
9/16/2015 3:34,1.33
9/16/2015 3:39,3.94
9/16/2015 3:49,2.39
9/16/2015 3:59,2.33
9/16/2015 4:04,3.67
9/16/2015 4:14,3.06
9/16/2015 4:24,2.28
9/16/2015 4:29,2.94
9/16/2015 4:39,3.33
9/16/2015 4:44,4.72
9/16/2015 4:49,3.44
9/16/2015 4:54,3.33
9/16/2015 4:59,4.06
9/16/2015 5:04,1.83
9/16/2015 5:09,4.33
9/16/2015 5:14,4.67
9/16/2015 5:19,5.89
9/16/2015 5:24,1.61
9/16/2015 5:29,4.39
9/16/2015 5:34,5.11
9/16/2015 5:39,8.72
9/16/2015 5:44,9.94
9/16/2015 5:49,4.78
9/16/2015 5:54,10.67
9/16/2015 5:59,9.11
9/16/2015 6:04,3.83
9/16/2015 6:09,8.28
9/16/2015 6:14,14.17
9/16/2015 6:19,11.61
9/16/2015 6:24,5.39
9/16/2015 6:29,7.11
9/16/2015 6:34,13.5
9/16/2015 6:39,9.67
9/16/2015 6:44,6.06
9/16/2015 6:49,9.56
9/16/2015 6:54,7.44
9/16/2015 6:59,10.44
9/16/2015 7:04,15.61
9/16/2015 7:09,11.89
9/16/2015 7:14,4.61
9/16/2015 7:19,8.56
9/16/2015 7:24,7.94
9/16/2015 7:29,11.22
9/16/2015 7:34,13.61
9/16/2015 7:39,7.67
9/16/2015 7:44,10.33
9/16/2015 7:49,11.94
9/16/2015 7:54,16.44
9/16/2015 7:59,32.17
9/16/2015 8:04,26
9/16/2015 8:09,38.83
9/16/2015 8:14,12.78
9/16/2015 8:19,38.28
9/16/2015 8:24,33.5
9/16/2015 8:29,22.5
9/16/2015 8:34,27.17
9/16/2015 8:39,29.94
9/16/2015 8:44,27.83
9/16/2015 8:49,7.78
9/16/2015 8:54,12.83
9/16/2015 8:59,15.28
9/16/2015 9:04,9.11
9/16/2015 9:09,9.22
9/16/2015 9:14,9.83
9/16/2015 9:19,8.44
9/16/2015 9:24,11.5
9/16/2015 9:29,8
9/16/2015 9:34,12.89
9/16/2015 9:39,4.56
9/16/2015 9:44,15.83
9/16/2015 9:49,9.61
9/16/2015 9:54,10.17
9/16/2015 9:59,12.22
9/16/2015 10:04,9.61
9/16/2015 10:09,9
9/16/2015 10:14,6.67
9/16/2015 10:19,3.94
9/16/2015 10:24,16.33
9/16/2015 10:29,10
9/16/2015 10:34,8.67
9/16/2015 10:39,11.06
9/16/2015 10:44,5.44
9/16/2015 10:49,6.61
9/16/2015 10:54,3.44
9/16/2015 10:59,7.44
9/16/2015 11:04,13.67
9/16/2015 11:09,5.56
9/16/2015 11:14,11.11
9/16/2015 11:19,8.11
9/16/2015 11:24,15.72
9/16/2015 11:29,8.61
9/16/2015 11:34,12.67
9/16/2015 11:39,13.06
9/16/2015 11:44,10.39
9/16/2015 11:49,7.5
9/16/2015 11:54,4.11
9/16/2015 11:59,5.5
9/16/2015 12:04,11.56
9/16/2015 12:09,3.83
9/16/2015 12:14,8.22
9/16/2015 12:19,6.5
9/16/2015 12:24,4.33
9/16/2015 12:29,7.72
9/16/2015 12:34,14
9/16/2015 12:39,5.11
9/16/2015 12:44,8.56
9/16/2015 12:49,6.39
9/16/2015 12:54,4
9/16/2015 12:59,2.56
9/16/2015 13:04,8.89
9/16/2015 13:09,6.11
9/16/2015 13:14,6.67
9/16/2015 13:19,10
9/16/2015 13:24,8.56
9/16/2015 13:29,5.22
9/16/2015 13:34,13.22
9/16/2015 13:39,8.94
9/16/2015 13:44,14.33
9/16/2015 13:49,7.56
9/16/2015 13:54,14.67
9/16/2015 13:59,5.61
9/16/2015 14:04,11.44
9/16/2015 14:09,9.44
9/16/2015 14:14,6.11
9/16/2015 14:19,8.22
9/16/2015 14:24,10.17
9/16/2015 14:29,8.83
9/16/2015 14:30,6.61
9/16/2015 14:35,6
9/16/2015 14:40,6.83
9/16/2015 14:45,10.78
9/16/2015 14:50,12.44
9/16/2015 14:55,9.83
9/16/2015 15:00,5.89
9/16/2015 15:05,5.78
9/16/2015 15:10,12.39
9/16/2015 15:15,9.11
9/16/2015 15:25,15.11
9/16/2015 15:30,16
9/16/2015 15:35,6.72
9/16/2015 15:40,11.06
9/16/2015 15:45,8.78
9/16/2015 15:50,12.56
9/16/2015 15:55,14.78
9/16/2015 16:00,2.78
9/16/2015 16:05,6.17
9/16/2015 16:10,8.89
9/16/2015 16:15,9.83
9/16/2015 16:20,8.67
9/16/2015 16:25,6.78
9/16/2015 16:30,5.11
9/16/2015 16:35,11.33
9/16/2015 16:40,8.33
9/16/2015 16:45,5.83
9/16/2015 16:50,6.11
9/16/2015 16:55,5.67
9/16/2015 17:00,19
9/16/2015 17:05,11.89
9/16/2015 17:10,5.39
9/16/2015 17:15,5.17
9/16/2015 17:20,10.78
9/16/2015 17:25,9.5
9/16/2015 17:30,11.28
9/16/2015 17:35,8.44
9/16/2015 17:40,10.94
9/16/2015 17:45,5.44
9/16/2015 17:50,7.44
9/16/2015 17:55,7
9/16/2015 18:00,8.17
9/16/2015 18:05,11.94
9/16/2015 18:10,11.06
9/16/2015 18:15,8.56
9/16/2015 18:20,9
9/16/2015 18:25,6.78
9/16/2015 18:30,5.11
9/16/2015 18:35,8.17
9/16/2015 18:40,3.94
9/16/2015 18:45,4.67
9/16/2015 18:50,8.72
9/16/2015 18:55,4.44
9/16/2015 19:00,4.72
9/16/2015 19:05,5.56
9/16/2015 19:10,7.5
9/16/2015 19:15,6.56
9/16/2015 19:20,5.72
9/16/2015 19:25,0.78
9/16/2015 19:30,4.44
9/16/2015 19:35,6.44
9/16/2015 19:40,4.06
9/16/2015 19:45,4.78
9/16/2015 19:50,5.72
9/16/2015 19:55,7.61
9/16/2015 20:00,4.33
9/16/2015 20:05,7.11
9/16/2015 20:10,3.11
9/16/2015 20:15,3.22
9/16/2015 20:20,4.44
9/16/2015 20:25,2.5
9/16/2015 20:30,7
9/16/2015 20:35,2.39
9/16/2015 20:40,1.56
9/16/2015 20:45,1.72
9/16/2015 20:50,2.11
9/16/2015 20:55,1.83
9/16/2015 21:00,2.61
9/16/2015 21:05,5.61
9/16/2015 21:10,6.67
9/16/2015 21:15,0.72
9/16/2015 21:20,0.72
9/16/2015 21:25,4.89
9/16/2015 21:30,3.06
9/16/2015 21:35,1.67
9/16/2015 21:40,1.5
9/16/2015 21:45,3.33
9/16/2015 21:50,4.11
9/16/2015 21:55,2.61
9/16/2015 22:05,5.11
9/16/2015 22:14,0.72
9/16/2015 22:20,2.67
9/16/2015 22:30,1.72
9/16/2015 22:35,2.11
9/16/2015 22:40,0.72
9/16/2015 22:45,1.39
9/16/2015 22:50,0.67
9/16/2015 22:55,4.33
9/16/2015 23:00,2.44
9/16/2015 23:05,2.89
9/16/2015 23:10,2.17
9/16/2015 23:15,2.94
9/16/2015 23:25,0.78
9/16/2015 23:40,1.56
9/16/2015 23:45,1.28
9/16/2015 23:55,1.67
9/17/2015 0:00,2.22
9/17/2015 0:05,2.56
9/17/2015 0:10,4.28
9/17/2015 0:20,1.17
9/17/2015 0:25,0.89
9/17/2015 0:30,0.94
9/17/2015 0:50,0.89
9/17/2015 0:55,0.67
9/17/2015 1:05,0.78
9/17/2015 1:10,3.83
9/17/2015 1:15,1.22
9/17/2015 1:20,1
9/17/2015 1:30,0.67
9/17/2015 1:45,0.78
9/17/2015 2:15,3.17
9/17/2015 3:05,0.67
9/17/2015 3:30,1.56
9/17/2015 3:45,0.72
9/17/2015 3:50,1.56
9/17/2015 4:05,4.94
9/17/2015 4:10,0.61
9/17/2015 4:15,1.33
9/17/2015 4:20,2.06
9/17/2015 4:25,1.39
9/17/2015 4:30,2.72
9/17/2015 4:35,3.39
9/17/2015 4:40,2.33
9/17/2015 4:45,0
9/17/2015 4:50,4.33
9/17/2015 4:55,4.33
9/17/2015 5:00,3.56
9/17/2015 5:05,4.11
9/17/2015 5:10,4.72
9/17/2015 5:15,2.33
9/17/2015 5:20,4.72
9/17/2015 5:25,2.72
9/17/2015 5:30,3.61
9/17/2015 5:35,6.39
9/17/2015 5:40,5.33
9/17/2015 5:45,8.39
9/17/2015 5:50,2.39
9/17/2015 5:55,3.28
9/17/2015 6:00,8.06
9/17/2015 6:05,7.22
9/17/2015 6:10,5.67
9/17/2015 6:15,11.39
9/17/2015 6:20,8.06
9/17/2015 6:25,4.22
9/17/2015 6:30,2.89
9/17/2015 6:35,5.39
9/17/2015 6:40,7
9/17/2015 6:45,8.94
9/17/2015 6:50,13.06
9/17/2015 6:55,13
9/17/2015 7:00,13.17
9/17/2015 7:05,5.94
9/17/2015 7:10,9
9/17/2015 7:15,11.06
9/17/2015 7:20,8.89
9/17/2015 7:25,17.39
9/17/2015 7:30,14.11
9/17/2015 7:35,9.83
9/17/2015 7:40,7.78
9/17/2015 7:45,14.56
9/17/2015 7:50,19
9/17/2015 7:55,43.06
9/17/2015 8:00,36.33
9/17/2015 8:05,14.17
9/17/2015 8:10,26.61
9/17/2015 8:15,22.11
9/17/2015 8:20,15.22
9/17/2015 8:25,20.56
9/17/2015 8:30,17.06
9/17/2015 8:35,6.5
9/17/2015 8:40,13.56
9/17/2015 8:45,7.06
9/17/2015 8:55,13.11
9/17/2015 9:00,10.67
9/17/2015 9:05,11.61
9/17/2015 9:10,12.33
9/17/2015 9:15,7.72
9/17/2015 9:20,9.33
9/17/2015 9:25,10.56
9/17/2015 9:30,10.44
9/17/2015 9:35,13.06
9/17/2015 9:40,5.17
9/17/2015 9:45,9.67
9/17/2015 9:50,4
9/17/2015 9:55,10.72
9/17/2015 10:00,8.61
9/17/2015 10:05,6.94
9/17/2015 10:10,15.5
9/17/2015 10:15,7.11
9/17/2015 10:20,8.22
9/17/2015 10:25,9.83
9/17/2015 10:30,6.89
9/17/2015 10:35,10.11
9/17/2015 10:40,10.39
9/17/2015 10:45,9.61
9/17/2015 10:50,12.67
9/17/2015 10:55,12.17
9/17/2015 11:00,9.28
9/17/2015 11:05,12.44
9/17/2015 11:10,7.67
9/17/2015 11:15,9.44
9/17/2015 11:20,10.94
9/17/2015 11:25,4.94
9/17/2015 11:30,7.78
9/17/2015 11:35,5.44
9/17/2015 11:40,10
9/17/2015 11:45,5.56
9/17/2015 11:50,9.56
9/17/2015 11:55,8.78
9/17/2015 12:00,5.11
9/17/2015 12:05,3.78
9/17/2015 12:10,5.67
9/17/2015 12:15,9.22
9/17/2015 12:20,4.11
9/17/2015 12:25,10.28
9/17/2015 12:30,14.28
9/17/2015 12:35,5.56
9/17/2015 12:40,11.78
9/17/2015 12:45,10.39
9/17/2015 12:50,8.56
9/17/2015 12:55,4.33
9/17/2015 13:00,6.39
9/17/2015 13:05,12.44
9/17/2015 13:10,7.33
9/17/2015 13:15,6.5
9/17/2015 13:20,7.11
9/17/2015 13:25,16.94
9/17/2015 13:30,11.78
9/17/2015 13:35,11.06
9/17/2015 13:40,10.89
9/17/2015 13:45,5.22
9/17/2015 13:50,2.56
9/17/2015 13:55,10.61
9/17/2015 14:00,3.78
9/17/2015 14:05,15.33
9/17/2015 14:10,13.17
9/17/2015 14:15,10.61
9/17/2015 14:20,6.22
9/17/2015 14:25,14.94
9/17/2015 14:30,13.22
9/17/2015 14:34,12.11
9/17/2015 14:39,7.83
9/17/2015 14:44,10.94
9/17/2015 14:49,6.94
9/17/2015 14:54,10
9/17/2015 14:58,0.61
9/17/2015 15:04,10.5
9/17/2015 15:08,6.78
9/17/2015 15:13,9.33
9/17/2015 15:18,8.28
9/17/2015 15:23,10.78
9/17/2015 15:28,5.67
9/17/2015 15:34,7.17
9/17/2015 15:38,7.17
9/17/2015 15:43,7.33
9/17/2015 15:48,7.11
9/17/2015 15:49,6.28
9/17/2015 15:54,4.39
9/17/2015 15:59,8.72
9/17/2015 16:04,9.94
9/17/2015 16:09,12.72
9/17/2015 16:14,10
9/17/2015 16:19,9.39
9/17/2015 16:24,8.06
